1350893441144795137	2021-01-17 19:51:09	As we start this new chapter, we cannot forget what helped get us to this point: investing in candidates up and dow… https://t.co/xrmdOG4krc
1350878873148383233	2021-01-17 18:53:16	RT @JoeBiden: I know masks have become a partisan issue — but it’s a patriotic act. Experts say wearing a mask from now until April will sa…
1350846300330356736	2021-01-17 16:43:50	Happy birthday, @MichelleObama. Thank you for pouring every ounce of yourself into empowering the next generation o… https://t.co/2Xs6r1YTtz
1350799901152731136	2021-01-17 13:39:27	By nominating this science team, @JoeBiden and I are sending a clear message: We are going to make sure the U.S. on… https://t.co/iAPZrFnrIn
1350630647723937798	2021-01-17 02:26:54	.@JoeBiden and I will listen to the scientists. https://t.co/N0JloKI44w
1350593780827582466	2021-01-17 00:00:24	Inauguration will mark the beginning of a new era in our country. Join us now for our inauguration kickoff event, A… https://t.co/S4rgybCoUp
1350589366549278725	2021-01-16 23:42:52	.@DouglasEmhoff and I sat down for our first joint television interview with @CBSSunday—and I even broke some news… https://t.co/P8CtcZ5Rfr
1350556527518765059	2021-01-16 21:32:22	"The science behind climate change is not a hoax. 
The science behind COVID-19 is not partisan. 

And President-elec… https://t.co/yUZ0eXs65m"
1350515132925788161	2021-01-16 18:47:53	From the pandemic to our climate crisis, this past year reaffirmed the importance of listening to experts. Watch li… https://t.co/TYavw4COqG
1350453459607298048	2021-01-16 14:42:49	"The Biden-Harris COVID-19 response plan will include:
✓Setting up community vaccination sites nationwide
✓Scaling u… https://t.co/1CzPY9Qbwu"
1350251188466413569	2021-01-16 01:19:04	This year, join @JoeBiden and me for a National Day of Service on January 18th to help build our country back bette… https://t.co/8O3xkzmMLn
1350216653854937092	2021-01-15 23:01:50	"These world-renowned scientists and experts reflect the very best of our nation.

We are sending a clear message by… https://t.co/61SWTYiMqU"
1350173788504281088	2021-01-15 20:11:30	Dr. Martin Luther King, Jr. understood that racial justice was not attainable without economic justice—and that fig… https://t.co/HMmR9v9QP6
1350156622572773379	2021-01-15 19:03:18	"RT @BidenInaugural: 5 days until we make history.

❤️ or 🔁 this tweet to get reminded when we go live for #Inauguration2021 — you won't wan…"
1350140865088548864	2021-01-15 18:00:41	Happy Founders’ Day, @akasorority1908! Today, as we celebrate 113 years of sisterhood and service, remember: no mat… https://t.co/Qp69sMCswn
1350088842624299015	2021-01-15 14:33:58	RT @JoeBiden: To Pilar, and the countless other small business owners across the country, know that help is on the way. https://t.co/4mKPjN…
1349905631612968960	2021-01-15 02:25:57	"RT @JoeBiden: Direct cash payments.
Extended unemployment.
Rent relief. 
Food assistance. 
Aid to small businesses.
Keeping essential front…"
1349900088299188225	2021-01-15 02:03:55	"“We will finish the job of getting a total of $2,000 in cash relief to people who need it the most.

The $600 alrea… https://t.co/cUeVRh9wjZ"
1349872997654360065	2021-01-15 00:16:16	Tune in as President-elect @JoeBiden addresses the nation on how we’ll turn the page on the COVID-19 crisis and beg… https://t.co/3mGVmXhk5S
1349838630294962177	2021-01-14 21:59:42	There is no one better prepared than @JoeBiden to steer our nation through these times and restore truth, honor, an… https://t.co/QHfB8L2orG
1349785638564990980	2021-01-14 18:29:08	I’m with @JoeBiden. Our first priority has to be to get control of this pandemic, get people back to work, and get… https://t.co/dEUlFdzZi7
1349740643824914434	2021-01-14 15:30:21	More than 384,000 Americans have died from COVID-19. On January 19th, we’ll honor the lives lost and mourn with com… https://t.co/NaXg49uecz
1349577730069831681	2021-01-14 04:42:59	RT @JoeBiden: We’re in the teeth of this crisis, and we need to take immediate action to get the virus under control. That’s why tomorrow,…
1349407580909662211	2021-01-13 17:26:52	One week.
1349377094875312128	2021-01-13 15:25:44	One of the most pressing challenges facing our nation is restoring and strengthening America's global leadership as… https://t.co/3k1zXY4aR4
1349177374047428608	2021-01-13 02:12:07	"Food banks are strained trying to feed people worried about where they'll get their next meal.

Essential workers c… https://t.co/VegoFP0Lzw"
1349140400523636736	2021-01-12 23:45:11	Like our son Cole, I often find myself thinking “can I stay longer” after our family Zooms. We are so blessed to be… https://t.co/CnZ7q1m3Rc
1349098257377583104	2021-01-12 20:57:44	"RT @BidenInaugural: We are all so thankful for the sacrifices and courage our frontline workers have shown during the pandemic.

Record you…"
1349072993759145990	2021-01-12 19:17:20	In eight days we’ll show every child in America—regardless of their color or gender—that there are no limits to who… https://t.co/jE4c7P85KS
1349038977756622848	2021-01-12 17:02:10	RT @LloydAustin: I am enormously grateful for the service and the sacrifices of those who broke barriers before me—and although I may be th…
1349006983379214338	2021-01-12 14:55:02	We’ve seen the devastation the climate crisis has had on our country: homes and neighborhoods in ashes, some of the… https://t.co/m91iHPzfDK
1348994648530948097	2021-01-12 14:06:01	"RT @JoeBiden: I urge every American to:

- Wear a mask
- Stay socially distanced
- Avoid large indoor gatherings

We can save countless liv…"
1348815886791143424	2021-01-12 02:15:41	The first 100 days of the Biden-Harris administration will focus on getting control of this pandemic—ensuring vacci… https://t.co/LUbeHCvWJj
1348788884805718017	2021-01-12 00:28:24	Leadership. https://t.co/h6vxHAh9tH
1348770357579288578	2021-01-11 23:14:46	Thank you Governor @Schwarzenegger for your powerful message to our country and for reminding us what’s at stake in… https://t.co/P3JHZ3ULxq
1348729248756981760	2021-01-11 20:31:25	We must build our economy back better so it lifts up everyone, no matter what you do for a living or where you live… https://t.co/DjWPjHWLrw
1348676136931360769	2021-01-11 17:00:22	We couldn’t have gotten through last year without our family Zooms. https://t.co/K5V67hiNt0
1348651904495202304	2021-01-11 15:24:05	A national security expert with decades of experience, Ambassador Bill Burns has a deep understanding of the challe… https://t.co/fJTErxyARx
1348452606117629955	2021-01-11 02:12:08	"President-elect @JoeBiden and I share a vision of America where opportunity is within reach for all the people. 

W… https://t.co/WJuck7JnRm"
1348445400236253184	2021-01-11 01:43:30	"RT @JoeBiden: $600 is simply not enough when you have to choose between paying rent or putting food on the table.
 
We need $2,000 stimulus…"
1348400282993045505	2021-01-10 22:44:14	From the pandemic, to the economic recession, to our climate crisis, to a long-overdue reckoning on racial injustic… https://t.co/LN1hi0LSim
1348365361243185152	2021-01-10 20:25:28	Our economic team members have track records of not only standing up for workers and unions, but spurring innovatio… https://t.co/fuRP5Nevce
1348308131420512262	2021-01-10 16:38:03	RT @JoeBiden: In 10 days, we move forward and rebuild — together.
1348077901393092610	2021-01-10 01:23:12	What the headline doesn't tell you: this disproportionately affects Black and Latina women who often lack paid sick… https://t.co/TcyJOCGe6J
1348029818219208706	2021-01-09 22:12:08	My mother taught me that no matter how you earn a living, whether you’re a caregiver or truck driver, grocery store… https://t.co/Mf3xBhJnxv
1348018788650909697	2021-01-09 21:28:18	"RT @JoeBiden: Our president is not above the law. 

Justice serves the people — it doesn’t protect the powerful."
1347965092227395584	2021-01-09 17:54:56	We are still in the middle of a pandemic: mask up, wash your hands, and maintain social distancing.
1347925741829296129	2021-01-09 15:18:34	Black women turned out this week to help elect @ReverendWarnock and @Ossoff. But we must do more than thank them—… https://t.co/Ze2kr2FrgY
